"Word"	"dlugosc"	"FreqSum"	" X"	" XX"
"dały"	4	26	" 8.84E-06"	8
"odra"	4	26	" 8.84E-06"	8
"puli"	4	26	" 8.84E-06"	8
"pile"	4	26	" 8.84E-06"	8
"znam"	4	26	" 8.84E-06"	8
"dążą"	4	26	" 8.84E-06"	8
"olej"	4	26	" 8.84E-06"	8
"ulec"	4	26	" 8.84E-06"	8
"leku"	4	26	" 8.84E-06"	8
"metę"	4	26	" 8.84E-06"	8
"chrl"	4	26	" 8.84E-06"	8
"bogu"	4	26	" 8.84E-06"	8
"ślub"	4	26	" 8.84E-06"	8
"genu"	4	26	" 8.84E-06"	8
"winą"	4	25	" 8.50E-06"	8
"bomb"	4	25	" 8.50E-06"	8
"hoga"	4	25	" 8.50E-06"	8
"kubę"	4	25	" 8.50E-06"	8
"pope"	4	25	" 8.50E-06"	8
"nilu"	4	25	" 8.50E-06"	8
"dali"	4	25	" 8.50E-06"	8
"geny"	4	25	" 8.50E-06"	8
"byly"	4	25	" 8.50E-06"	8
"mori"	4	25	" 8.50E-06"	8
"lord"	4	25	" 8.50E-06"	8
"ółtą"	4	25	" 8.50E-06"	8
"fide"	4	25	" 8.50E-06"	8
"osob"	4	25	" 8.50E-06"	8
"targ"	4	25	" 8.50E-06"	8
"said"	4	25	" 8.50E-06"	8
"odrą"	4	25	" 8.50E-06"	8
"losu"	4	25	" 8.50E-06"	8
"zdań"	4	24	" 8.16E-06"	8
"ruda"	4	24	" 8.16E-06"	8
"duet"	4	24	" 8.16E-06"	8
"wlks"	4	24	" 8.16E-06"	8
"tezy"	4	24	" 8.16E-06"	8
"bili"	4	24	" 8.16E-06"	8
"zomo"	4	24	" 8.16E-06"	8
"wiąt"	4	24	" 8.16E-06"	8
"dach"	4	24	" 8.16E-06"	8
"nazw"	4	24	" 8.16E-06"	8
"zimą"	4	24	" 8.16E-06"	8
"użyć"	4	24	" 8.16E-06"	8
"mars"	4	24	" 8.16E-06"	8
"waga"	4	24	" 8.16E-06"	8
"gala"	4	24	" 8.16E-06"	8
"cafe"	4	24	" 8.16E-06"	8
"loty"	4	24	" 8.16E-06"	8
"boca"	4	24	" 8.16E-06"	8
"jack"	4	24	" 8.16E-06"	8
"uczy"	4	24	" 8.16E-06"	8
"pzla"	4	24	" 8.16E-06"	8
"ywcu"	4	24	" 8.16E-06"	8
"puls"	4	23	" 7.82E-06"	7
"krąg"	4	23	" 7.82E-06"	7
"mika"	4	23	" 7.82E-06"	7
"anne"	4	23	" 7.82E-06"	7
"figo"	4	23	" 7.82E-06"	7
"męki"	4	23	" 7.82E-06"	7
"gola"	4	23	" 7.82E-06"	7
"szli"	4	23	" 7.82E-06"	7
"band"	4	23	" 7.82E-06"	7
"diet"	4	23	" 7.82E-06"	7
"ropę"	4	23	" 7.82E-06"	7
"leżą"	4	23	" 7.82E-06"	7
"byłą"	4	23	" 7.82E-06"	7
"ebor"	4	22	" 7.48E-06"	7
"moją"	4	22	" 7.48E-06"	7
"tech"	4	22	" 7.48E-06"	7
"balu"	4	22	" 7.48E-06"	7
"poor"	4	22	" 7.48E-06"	7
"kupi"	4	22	" 7.48E-06"	7
"ppłk"	4	22	" 7.48E-06"	7
"boją"	4	22	" 7.48E-06"	7
"stop"	4	22	" 7.48E-06"	7
"west"	4	22	" 7.48E-06"	7
"sumą"	4	22	" 7.48E-06"	7
"poda"	4	22	" 7.48E-06"	7
"dary"	4	22	" 7.48E-06"	7
"nysy"	4	22	" 7.48E-06"	7
"rcss"	4	22	" 7.48E-06"	7
"ceną"	4	22	" 7.48E-06"	7
"ramy"	4	21	" 7.14E-06"	7
"yciu"	4	21	" 7.14E-06"	7
"skok"	4	21	" 7.14E-06"	7
"annę"	4	21	" 7.14E-06"	7
"byla"	4	21	" 7.14E-06"	7
"nocą"	4	21	" 7.14E-06"	7
"faws"	4	21	" 7.14E-06"	7
"kuba"	4	21	" 7.14E-06"	7
"ilja"	4	21	" 7.14E-06"	7
"mapa"	4	21	" 7.14E-06"	7
"ivan"	4	21	" 7.14E-06"	7
"buty"	4	21	" 7.14E-06"	7
"kwot"	4	21	" 7.14E-06"	7
"mszą"	4	21	" 7.14E-06"	7
"cios"	4	21	" 7.14E-06"	7
"scen"	4	21	" 7.14E-06"	7
"mira"	4	21	" 7.14E-06"	7
"zęby"	4	21	" 7.14E-06"	7
"dany"	4	21	" 7.14E-06"	7
"dick"	4	21	" 7.14E-06"	7
"gest"	4	21	" 7.14E-06"	7
"ptak"	4	21	" 7.14E-06"	7
"tylu"	4	21	" 7.14E-06"	7
"bywa"	4	21	" 7.14E-06"	7
"spis"	4	20	" 6.80E-06"	6
"lodu"	4	20	" 6.80E-06"	6
"wójt"	4	20	" 6.80E-06"	6
"semb"	4	20	" 6.80E-06"	6
"głód"	4	20	" 6.80E-06"	6
"kadr"	4	20	" 6.80E-06"	6
"barw"	4	20	" 6.80E-06"	6
"palm"	4	20	" 6.80E-06"	6
"andy"	4	20	" 6.80E-06"	6
"oper"	4	20	" 6.80E-06"	6
"celi"	4	20	" 6.80E-06"	6
"sven"	4	20	" 6.80E-06"	6
"ratę"	4	20	" 6.80E-06"	6
"otwą"	4	20	" 6.80E-06"	6
"moze"	4	20	" 6.80E-06"	6
"roda"	4	20	" 6.80E-06"	6
"dong"	4	20	" 6.80E-06"	6
"cień"	4	20	" 6.80E-06"	6
"rock"	4	20	" 6.80E-06"	6
"wang"	4	19	" 6.46E-06"	6
"faza"	4	19	" 6.46E-06"	6
"days"	4	19	" 6.46E-06"	6
"sony"	4	19	" 6.46E-06"	6
"boku"	4	19	" 6.46E-06"	6
"uran"	4	19	" 6.46E-06"	6
"marc"	4	19	" 6.46E-06"	6
"from"	4	19	" 6.46E-06"	6
"swia"	4	19	" 6.46E-06"	6
"zima"	4	19	" 6.46E-06"	6
"małp"	4	19	" 6.46E-06"	6
"kota"	4	19	" 6.46E-06"	6
"lubi"	4	19	" 6.46E-06"	6
"skup"	4	19	" 6.46E-06"	6
"fpnp"	4	19	" 6.46E-06"	6
"ligę"	4	19	" 6.46E-06"	6
"ispa"	4	19	" 6.46E-06"	6
"wita"	4	19	" 6.46E-06"	6
"orła"	4	19	" 6.46E-06"	6
"rolą"	4	18	" 6.12E-06"	6
"sera"	4	18	" 6.12E-06"	6
"high"	4	18	" 6.12E-06"	6
"mapę"	4	18	" 6.12E-06"	6
"seta"	4	18	" 6.12E-06"	6
"agca"	4	18	" 6.12E-06"	6
"beta"	4	18	" 6.12E-06"	6
"dbać"	4	18	" 6.12E-06"	6
"szok"	4	18	" 6.12E-06"	6
"obcy"	4	18	" 6.12E-06"	6
"ropa"	4	18	" 6.12E-06"	6
"oczu"	4	18	" 6.12E-06"	6
"unuz"	4	18	" 6.12E-06"	6
"komu"	4	18	" 6.12E-06"	6
"wnuk"	4	18	" 6.12E-06"	6
"nils"	4	18	" 6.12E-06"	6
"ujął"	4	18	" 6.12E-06"	6
"mini"	4	18	" 6.12E-06"	6
"seks"	4	18	" 6.12E-06"	6
"mocą"	4	18	" 6.12E-06"	6
"czuć"	4	17	" 5.78E-06"	5
"viva"	4	17	" 5.78E-06"	5
"uczą"	4	17	" 5.78E-06"	5
"dana"	4	17	" 5.78E-06"	5
"tyłu"	4	17	" 5.78E-06"	5
"ozzl"	4	17	" 5.78E-06"	5
"wrak"	4	17	" 5.78E-06"	5
"alei"	4	17	" 5.78E-06"	5
"tatr"	4	17	" 5.78E-06"	5
"baku"	4	17	" 5.78E-06"	5
"lwów"	4	17	" 5.78E-06"	5
"żywe"	4	17	" 5.78E-06"	5
"szyi"	4	17	" 5.78E-06"	5
"jens"	4	17	" 5.78E-06"	5
"żyli"	4	17	" 5.78E-06"	5
"asad"	4	17	" 5.78E-06"	5
"damy"	4	17	" 5.78E-06"	5
"żyta"	4	17	" 5.78E-06"	5
"idee"	4	17	" 5.78E-06"	5
"eric"	4	17	" 5.78E-06"	5
"toma"	4	17	" 5.78E-06"	5
"parą"	4	17	" 5.78E-06"	5
"nysa"	4	17	" 5.78E-06"	5
"rasy"	4	17	" 5.78E-06"	5
"jamy"	4	17	" 5.78E-06"	5
"falą"	4	17	" 5.78E-06"	5
"zlot"	4	17	" 5.78E-06"	5
"wady"	4	17	" 5.78E-06"	5
"metr"	4	17	" 5.78E-06"	5
"afer"	4	17	" 5.78E-06"	5
"gaja"	4	17	" 5.78E-06"	5
"pism"	4	17	" 5.78E-06"	5
"vuka"	4	17	" 5.78E-06"	5
"ciąg"	4	16	" 5.44E-06"	5
"helu"	4	16	" 5.44E-06"	5
"awpl"	4	16	" 5.44E-06"	5
"fund"	4	16	" 5.44E-06"	5
"heat"	4	16	" 5.44E-06"	5
"smak"	4	16	" 5.44E-06"	5
"tkwi"	4	16	" 5.44E-06"	5
"luki"	4	16	" 5.44E-06"	5
"użył"	4	16	" 5.44E-06"	5
"food"	4	16	" 5.44E-06"	5
"omar"	4	16	" 5.44E-06"	5
"fina"	4	16	" 5.44E-06"	5
"ręką"	4	16	" 5.44E-06"	5
"miss"	4	16	" 5.44E-06"	5
"tras"	4	16	" 5.44E-06"	5
"kasę"	4	16	" 5.44E-06"	5
"beda"	4	16	" 5.44E-06"	5
"hymn"	4	16	" 5.44E-06"	5
"alto"	4	16	" 5.44E-06"	5
"litr"	4	16	" 5.44E-06"	5
"fair"	4	16	" 5.44E-06"	5
"serc"	4	16	" 5.44E-06"	5
"fale"	4	16	" 5.44E-06"	5
"kawy"	4	16	" 5.44E-06"	5
"sycz"	4	16	" 5.44E-06"	5
"baru"	4	15	" 5.10E-06"	5
"graf"	4	15	" 5.10E-06"	5
"adne"	4	15	" 5.10E-06"	5
"maxa"	4	15	" 5.10E-06"	5
"html"	4	15	" 5.10E-06"	5
"otwę"	4	15	" 5.10E-06"	5
"trio"	4	15	" 5.10E-06"	5
"ładu"	4	15	" 5.10E-06"	5
"life"	4	15	" 5.10E-06"	5
"ósmą"	4	15	" 5.10E-06"	5
"krld"	4	15	" 5.10E-06"	5
"ptsz"	4	15	" 5.10E-06"	5
"echo"	4	15	" 5.10E-06"	5
"brok"	4	15	" 5.10E-06"	5
"dell"	4	15	" 5.10E-06"	5
"tpsa"	4	15	" 5.10E-06"	5
"znał"	4	15	" 5.10E-06"	5
"dade"	4	15	" 5.10E-06"	5
"info"	4	15	" 5.10E-06"	5
"cole"	4	15	" 5.10E-06"	5
"rzut"	4	15	" 5.10E-06"	5
"dole"	4	15	" 5.10E-06"	5
"żyło"	4	15	" 5.10E-06"	5
"hugo"	4	15	" 5.10E-06"	5
"sinn"	4	15	" 5.10E-06"	5
"wizę"	4	14	" 4.76E-06"	4
"tele"	4	14	" 4.76E-06"	4
"brąz"	4	14	" 4.76E-06"	4
"east"	4	14	" 4.76E-06"	4
"byle"	4	14	" 4.76E-06"	4
"taśm"	4	14	" 4.76E-06"	4
"adna"	4	14	" 4.76E-06"	4
"fein"	4	14	" 4.76E-06"	4
"imgw"	4	14	" 4.76E-06"	4
"lukę"	4	14	" 4.76E-06"	4
"kasą"	4	14	" 4.76E-06"	4
"pasm"	4	14	" 4.76E-06"	4
"ywca"	4	14	" 4.76E-06"	4
"yong"	4	14	" 4.76E-06"	4
"will"	4	14	" 4.76E-06"	4
"jemu"	4	14	" 4.76E-06"	4
"mile"	4	14	" 4.76E-06"	4
"long"	4	14	" 4.76E-06"	4
"pasa"	4	14	" 4.76E-06"	4
"zbir"	4	14	" 4.76E-06"	4
"grad"	4	14	" 4.76E-06"	4
"audi"	4	14	" 4.76E-06"	4
"wami"	4	14	" 4.76E-06"	4
"pkol"	4	14	" 4.76E-06"	4
"pkin"	4	14	" 4.76E-06"	4
"sale"	4	14	" 4.76E-06"	4
"pije"	4	14	" 4.76E-06"	4
"kłos"	4	14	" 4.76E-06"	4
"rene"	4	14	" 4.76E-06"	4
"byłe"	4	14	" 4.76E-06"	4
"ryan"	4	14	" 4.76E-06"	4
"rytm"	4	14	" 4.76E-06"	4
"obce"	4	14	" 4.76E-06"	4
"luca"	4	14	" 4.76E-06"	4
"staż"	4	14	" 4.76E-06"	4
"sadu"	4	14	" 4.76E-06"	4
"okup"	4	13	" 4.42E-06"	4
"gmbh"	4	13	" 4.42E-06"	4
"anda"	4	13	" 4.42E-06"	4
"piły"	4	13	" 4.42E-06"	4
"pada"	4	13	" 4.42E-06"	4
"soir"	4	13	" 4.42E-06"	4
"póki"	4	13	" 4.42E-06"	4
"duch"	4	13	" 4.42E-06"	4
"dzis"	4	13	" 4.42E-06"	4
"solo"	4	13	" 4.42E-06"	4
"cech"	4	13	" 4.42E-06"	4
"umcs"	4	13	" 4.42E-06"	4
"ręka"	4	13	" 4.42E-06"	4
"domo"	4	13	" 4.42E-06"	4
"stół"	4	13	" 4.42E-06"	4
"bram"	4	13	" 4.42E-06"	4
"zera"	4	13	" 4.42E-06"	4
"pasy"	4	13	" 4.42E-06"	4
"ideą"	4	13	" 4.42E-06"	4
"górą"	4	13	" 4.42E-06"	4
"graz"	4	13	" 4.42E-06"	4
"rogu"	4	13	" 4.42E-06"	4
"ruin"	4	13	" 4.42E-06"	4
"rudy"	4	13	" 4.42E-06"	4
"waha"	4	13	" 4.42E-06"	4
"złóż"	4	13	" 4.42E-06"	4
"pali"	4	13	" 4.42E-06"	4
"best"	4	13	" 4.42E-06"	4
"nurt"	4	13	" 4.42E-06"	4
"idąc"	4	13	" 4.42E-06"	4
"remo"	4	13	" 4.42E-06"	4
"four"	4	13	" 4.42E-06"	4
"ekip"	4	13	" 4.42E-06"	4
"cska"	4	13	" 4.42E-06"	4
"vita"	4	12	" 4.08E-06"	4
"agro"	4	12	" 4.08E-06"	4
"czek"	4	12	" 4.08E-06"	4
"rodu"	4	12	" 4.08E-06"	4
"osad"	4	12	" 4.08E-06"	4
"turą"	4	12	" 4.08E-06"	4
"doba"	4	12	" 4.08E-06"	4
"duze"	4	12	" 4.08E-06"	4
"haas"	4	12	" 4.08E-06"	4
"wino"	4	12	" 4.08E-06"	4
"ulgę"	4	12	" 4.08E-06"	4
"luty"	4	12	" 4.08E-06"	4
"kulę"	4	12	" 4.08E-06"	4
"smok"	4	12	" 4.08E-06"	4
"chen"	4	12	" 4.08E-06"	4
"sfer"	4	12	" 4.08E-06"	4
"usta"	4	12	" 4.08E-06"	4
"bytu"	4	12	" 4.08E-06"	4
"iana"	4	12	" 4.08E-06"	4
"fani"	4	12	" 4.08E-06"	4
"zgon"	4	12	" 4.08E-06"	4
"bazą"	4	12	" 4.08E-06"	4
"ross"	4	12	" 4.08E-06"	4
"sawa"	4	12	" 4.08E-06"	4
"koce"	4	12	" 4.08E-06"	4
"trud"	4	12	" 4.08E-06"	4
"nebl"	4	12	" 4.08E-06"	4
"mali"	4	12	" 4.08E-06"	4
"that"	4	12	" 4.08E-06"	4
"ogni"	4	12	" 4.08E-06"	4
"gary"	4	12	" 4.08E-06"	4
"koty"	4	12	" 4.08E-06"	4
"łuku"	4	12	" 4.08E-06"	4
"star"	4	12	" 4.08E-06"	4
"odda"	4	12	" 4.08E-06"	4
"rzeŸ"	4	12	" 4.08E-06"	4
"ludu"	4	12	" 4.08E-06"	4
"anke"	4	12	" 4.08E-06"	4
"neal"	4	12	" 4.08E-06"	4
"gama"	4	12	" 4.08E-06"	4
"czyż"	4	12	" 4.08E-06"	4
"olaf"	4	12	" 4.08E-06"	4
"dama"	4	12	" 4.08E-06"	4
"reid"	4	12	" 4.08E-06"	4
"tamy"	4	12	" 4.08E-06"	4
"opis"	4	12	" 4.08E-06"	4
"kodu"	4	12	" 4.08E-06"	4
"wilk"	4	11	" 3.74E-06"	3
"kubą"	4	11	" 3.74E-06"	3
"każe"	4	11	" 3.74E-06"	3
"znać"	4	11	" 3.74E-06"	3
"pele"	4	11	" 3.74E-06"	3
"wsip"	4	11	" 3.74E-06"	3
"rawa"	4	11	" 3.74E-06"	3
"nova"	4	11	" 3.74E-06"	3
"vini"	4	11	" 3.74E-06"	3
"nosa"	4	11	" 3.74E-06"	3
"kiwi"	4	11	" 3.74E-06"	3
"sohn"	4	11	" 3.74E-06"	3
"jane"	4	11	" 3.74E-06"	3
"fast"	4	11	" 3.74E-06"	3
"mode"	4	11	" 3.74E-06"	3
"topr"	4	11	" 3.74E-06"	3
"leny"	4	11	" 3.74E-06"	3
"with"	4	11	" 3.74E-06"	3
"teki"	4	11	" 3.74E-06"	3
"pena"	4	11	" 3.74E-06"	3
"psoe"	4	11	" 3.74E-06"	3
"gmos"	4	11	" 3.74E-06"	3
"todd"	4	11	" 3.74E-06"	3
"msze"	4	11	" 3.74E-06"	3
"dudy"	4	11	" 3.74E-06"	3
"wima"	4	11	" 3.74E-06"	3
"kije"	4	11	" 3.74E-06"	3
"beck"	4	11	" 3.74E-06"	3
"jaan"	4	11	" 3.74E-06"	3
"pyta"	4	11	" 3.74E-06"	3
"hood"	4	11	" 3.74E-06"	3
"arki"	4	11	" 3.74E-06"	3
"czuł"	4	11	" 3.74E-06"	3
"olgi"	4	11	" 3.74E-06"	3
"głów"	4	11	" 3.74E-06"	3
"nina"	4	11	" 3.74E-06"	3
"twój"	4	11	" 3.74E-06"	3
"zeby"	4	11	" 3.74E-06"	3
"alot"	4	11	" 3.74E-06"	3
"tezę"	4	11	" 3.74E-06"	3
"oleg"	4	11	" 3.74E-06"	3
"wasz"	4	11	" 3.74E-06"	3
"visa"	4	11	" 3.74E-06"	3
"hogi"	4	11	" 3.74E-06"	3
"awiw"	4	11	" 3.74E-06"	3
"dino"	4	11	" 3.74E-06"	3
"fred"	4	11	" 3.74E-06"	3
"lyon"	4	11	" 3.74E-06"	3
"żyły"	4	11	" 3.74E-06"	3
"goli"	4	11	" 3.74E-06"	3
"ebay"	4	11	" 3.74E-06"	3
"moga"	4	11	" 3.74E-06"	3
"gole"	4	11	" 3.74E-06"	3
"stad"	4	11	" 3.74E-06"	3
"gtfi"	4	10	" 3.40E-06"	3
"liny"	4	10	" 3.40E-06"	3
"tekę"	4	10	" 3.40E-06"	3
"lena"	4	10	" 3.40E-06"	3
"noża"	4	10	" 3.40E-06"	3
"case"	4	10	" 3.40E-06"	3
"unit"	4	10	" 3.40E-06"	3
"nets"	4	10	" 3.40E-06"	3
"bedą"	4	10	" 3.40E-06"	3
"boję"	4	10	" 3.40E-06"	3
"madl"	4	10	" 3.40E-06"	3
"żywy"	4	10	" 3.40E-06"	3
"naga"	4	10	" 3.40E-06"	3
"lęku"	4	10	" 3.40E-06"	3
"lara"	4	10	" 3.40E-06"	3
"byka"	4	10	" 3.40E-06"	3
"inge"	4	10	" 3.40E-06"	3
"noty"	4	10	" 3.40E-06"	3
"zupy"	4	10	" 3.40E-06"	3
"ryga"	4	10	" 3.40E-06"	3
"nago"	4	10	" 3.40E-06"	3
"lamy"	4	10	" 3.40E-06"	3
"grek"	4	10	" 3.40E-06"	3
"wada"	4	10	" 3.40E-06"	3
"nici"	4	10	" 3.40E-06"	3
"turę"	4	10	" 3.40E-06"	3
"tina"	4	10	" 3.40E-06"	3
"raza"	4	10	" 3.40E-06"	3
"lisa"	4	10	" 3.40E-06"	3
"psem"	4	10	" 3.40E-06"	3
"bije"	4	10	" 3.40E-06"	3
"suns"	4	10	" 3.40E-06"	3
"laur"	4	10	" 3.40E-06"	3
"dymu"	4	10	" 3.40E-06"	3
"meir"	4	10	" 3.40E-06"	3
"kurt"	4	10	" 3.40E-06"	3
"pora"	4	10	" 3.40E-06"	3
"cudu"	4	10	" 3.40E-06"	3
"kozy"	4	10	" 3.40E-06"	3
"doha"	4	10	" 3.40E-06"	3
"dean"	4	10	" 3.40E-06"	3
"fivb"	4	10	" 3.40E-06"	3
"rios"	4	10	" 3.40E-06"	3
"zimę"	4	10	" 3.40E-06"	3
"palo"	4	10	" 3.40E-06"	3
"druk"	4	10	" 3.40E-06"	3
"spać"	4	10	" 3.40E-06"	3
"kody"	4	10	" 3.40E-06"	3
"wały"	4	10	" 3.40E-06"	3
"trop"	4	10	" 3.40E-06"	3
"gold"	4	10	" 3.40E-06"	3
"rzad"	4	10	" 3.40E-06"	3
"paru"	4	10	" 3.40E-06"	3
"poli"	4	10	" 3.40E-06"	3
"skry"	4	9	" 3.06E-06"	3
"mama"	4	9	" 3.06E-06"	3
"tuir"	4	9	" 3.06E-06"	3
"orły"	4	9	" 3.06E-06"	3
"csio"	4	9	" 3.06E-06"	3
"xxii"	4	9	" 3.06E-06"	3
"ahoj"	4	9	" 3.06E-06"	3
"zsmp"	4	9	" 3.06E-06"	3
"azja"	4	9	" 3.06E-06"	3
"toru"	4	9	" 3.06E-06"	3
"minę"	4	9	" 3.06E-06"	3
"vigo"	4	9	" 3.06E-06"	3
"mórz"	4	9	" 3.06E-06"	3
"złem"	4	9	" 3.06E-06"	3
"amro"	4	9	" 3.06E-06"	3
"izbą"	4	9	" 3.06E-06"	3
"duke"	4	9	" 3.06E-06"	3
"chca"	4	9	" 3.06E-06"	3
"road"	4	9	" 3.06E-06"	3
"sejn"	4	9	" 3.06E-06"	3
"liwa"	4	9	" 3.06E-06"	3
"erze"	4	9	" 3.06E-06"	3
"piec"	4	9	" 3.06E-06"	3
"ligą"	4	9	" 3.06E-06"	3
"złom"	4	9	" 3.06E-06"	3
"undp"	4	9	" 3.06E-06"	3
"bona"	4	9	" 3.06E-06"	3
"drób"	4	9	" 3.06E-06"	3
"homo"	4	9	" 3.06E-06"	3
"jeff"	4	9	" 3.06E-06"	3
"owce"	4	9	" 3.06E-06"	3
"seul"	4	9	" 3.06E-06"	3
"ibar"	4	9	" 3.06E-06"	3
"loży"	4	9	" 3.06E-06"	3
"dumę"	4	9	" 3.06E-06"	3
"jeść"	4	9	" 3.06E-06"	3
"aung"	4	9	" 3.06E-06"	3
"rudi"	4	9	" 3.06E-06"	3
"miny"	4	9	" 3.06E-06"	3
"joel"	4	9	" 3.06E-06"	3
"hutę"	4	9	" 3.06E-06"	3
"klee"	4	9	" 3.06E-06"	3
"axel"	4	9	" 3.06E-06"	3
"wołk"	4	9	" 3.06E-06"	3
"czai"	4	9	" 3.06E-06"	3
"peso"	4	9	" 3.06E-06"	3
"dłoń"	4	9	" 3.06E-06"	3
"kula"	4	9	" 3.06E-06"	3
"zpaf"	4	9	" 3.06E-06"	3
"kutz"	4	9	" 3.06E-06"	3
"lars"	4	9	" 3.06E-06"	3
"udar"	4	9	" 3.06E-06"	3
"book"	4	9	" 3.06E-06"	3
"żywa"	4	9	" 3.06E-06"	3
"elbe"	4	9	" 3.06E-06"	3
"jurt"	4	9	" 3.06E-06"	3
"nomi"	4	9	" 3.06E-06"	3
"kord"	4	9	" 3.06E-06"	3
"ryba"	4	9	" 3.06E-06"	3
"płeć"	4	9	" 3.06E-06"	3
"rund"	4	9	" 3.06E-06"	3
"ucha"	4	9	" 3.06E-06"	3
"moon"	4	9	" 3.06E-06"	3
"tabu"	4	9	" 3.06E-06"	3
"miar"	4	9	" 3.06E-06"	3
"unep"	4	9	" 3.06E-06"	3
"halo"	4	9	" 3.06E-06"	3
"ceni"	4	9	" 3.06E-06"	3
"kole"	4	9	" 3.06E-06"	3
"mity"	4	9	" 3.06E-06"	3
"bach"	4	8	" 2.72E-06"	2
"hong"	4	8	" 2.72E-06"	2
"arie"	4	8	" 2.72E-06"	2
"mury"	4	8	" 2.72E-06"	2
"lina"	4	8	" 2.72E-06"	2
"tate"	4	8	" 2.72E-06"	2
"urna"	4	8	" 2.72E-06"	2
"reed"	4	8	" 2.72E-06"	2
"molo"	4	8	" 2.72E-06"	2
"kort"	4	8	" 2.72E-06"	2
"ubój"	4	8	" 2.72E-06"	2
"koch"	4	8	" 2.72E-06"	2
"sepe"	4	8	" 2.72E-06"	2
"chew"	4	8	" 2.72E-06"	2
"borg"	4	8	" 2.72E-06"	2
"tomu"	4	8	" 2.72E-06"	2
"wide"	4	8	" 2.72E-06"	2
"lęki"	4	8	" 2.72E-06"	2
"epok"	4	8	" 2.72E-06"	2
"tomy"	4	8	" 2.72E-06"	2
"ilbo"	4	8	" 2.72E-06"	2
"szyb"	4	8	" 2.72E-06"	2
"plam"	4	8	" 2.72E-06"	2
"łódŸ"	4	8	" 2.72E-06"	2
"uwag"	4	8	" 2.72E-06"	2
"alek"	4	8	" 2.72E-06"	2
"dala"	4	8	" 2.72E-06"	2
"dwór"	4	8	" 2.72E-06"	2
"umie"	4	8	" 2.72E-06"	2
"miro"	4	8	" 2.72E-06"	2
"pasz"	4	8	" 2.72E-06"	2
"arts"	4	8	" 2.72E-06"	2
"maea"	4	8	" 2.72E-06"	2
"fort"	4	8	" 2.72E-06"	2
"sean"	4	8	" 2.72E-06"	2
"rafy"	4	8	" 2.72E-06"	2
"beth"	4	8	" 2.72E-06"	2
"deep"	4	8	" 2.72E-06"	2
"dale"	4	8	" 2.72E-06"	2
"dosc"	4	8	" 2.72E-06"	2
"unfe"	4	8	" 2.72E-06"	2
"lada"	4	8	" 2.72E-06"	2
"kruk"	4	8	" 2.72E-06"	2
"week"	4	8	" 2.72E-06"	2
"romy"	4	8	" 2.72E-06"	2
"azję"	4	8	" 2.72E-06"	2
"casa"	4	8	" 2.72E-06"	2
"eden"	4	8	" 2.72E-06"	2
"urnę"	4	8	" 2.72E-06"	2
"neil"	4	8	" 2.72E-06"	2
"moda"	4	8	" 2.72E-06"	2
"such"	4	8	" 2.72E-06"	2
"cztk"	4	8	" 2.72E-06"	2
"bari"	4	8	" 2.72E-06"	2
"wafa"	4	8	" 2.72E-06"	2
"klin"	4	8	" 2.72E-06"	2
"noże"	4	8	" 2.72E-06"	2
"rich"	4	8	" 2.72E-06"	2
"dąży"	4	8	" 2.72E-06"	2
"raną"	4	8	" 2.72E-06"	2
"moro"	4	8	" 2.72E-06"	2
"hsbc"	4	8	" 2.72E-06"	2
"aksa"	4	8	" 2.72E-06"	2
"chan"	4	8	" 2.72E-06"	2
"szot"	4	8	" 2.72E-06"	2
"doug"	4	8	" 2.72E-06"	2
"zero"	4	8	" 2.72E-06"	2
"omal"	4	8	" 2.72E-06"	2
"neue"	4	8	" 2.72E-06"	2
"mąki"	4	8	" 2.72E-06"	2
"asów"	4	8	" 2.72E-06"	2
"klon"	4	8	" 2.72E-06"	2
"bito"	4	8	" 2.72E-06"	2
"porę"	4	8	" 2.72E-06"	2
"gari"	4	8	" 2.72E-06"	2
"fire"	4	8	" 2.72E-06"	2
"duda"	4	8	" 2.72E-06"	2
"tiny"	4	8	" 2.72E-06"	2
"luka"	4	8	" 2.72E-06"	2
"maia"	4	8	" 2.72E-06"	2
"bros"	4	8	" 2.72E-06"	2
"kimś"	4	8	" 2.72E-06"	2
"soku"	4	8	" 2.72E-06"	2
"csfb"	4	8	" 2.72E-06"	2
"ruta"	4	8	" 2.72E-06"	2
"wild"	4	8	" 2.72E-06"	2
"bity"	4	8	" 2.72E-06"	2
"tlen"	4	8	" 2.72E-06"	2
"ropą"	4	7	" 2.38E-06"	2
"ilem"	4	7	" 2.38E-06"	2
"bylo"	4	7	" 2.38E-06"	2
"brit"	4	7	" 2.38E-06"	2
"lens"	4	7	" 2.38E-06"	2
"bali"	4	7	" 2.38E-06"	2
"petr"	4	7	" 2.38E-06"	2
"tang"	4	7	" 2.38E-06"	2
"sepp"	4	7	" 2.38E-06"	2
"rail"	4	7	" 2.38E-06"	2
"esej"	4	7	" 2.38E-06"	2
"moya"	4	7	" 2.38E-06"	2
"tell"	4	7	" 2.38E-06"	2
"game"	4	7	" 2.38E-06"	2
"alte"	4	7	" 2.38E-06"	2
"coca"	4	7	" 2.38E-06"	2
"roth"	4	7	" 2.38E-06"	2
"rzuć"	4	7	" 2.38E-06"	2
"part"	4	7	" 2.38E-06"	2
"urus"	4	7	" 2.38E-06"	2
"wajs"	4	7	" 2.38E-06"	2
"cali"	4	7	" 2.38E-06"	2
